,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,17484440.0,11896829.0,7884171.0,6731035.0,
Ordinary Shares Number,222611259.0,226042229.0,228221122.0,228061853.0,
Share Issued,240095699.0,237939058.0,236105293.0,234792888.0,
Net Debt,12522400000.0,11090100000.0,6412200000.0,7482100000.0,
Total Debt,13010400000.0,11565000000.0,6631700000.0,7801900000.0,
Tangible Book Value,389100000.0,-68900000.0,917000000.0,1271500000.0,
Invested Capital,15403800000.0,13974800000.0,8582500000.0,10378800000.0,
Working Capital,-566300000.0,-710100000.0,-528700000.0,-319100000.0,
Net Tangible Assets,389100000.0,-68900000.0,917000000.0,1271500000.0,
Capital Lease Obligations,346300000.0,255900000.0,61000000.0,77000000.0,
Common Stock Equity,2739700000.0,2665700000.0,2011800000.0,2653900000.0,
Preferred Stock Equity,,,749700000.0,301400000.0,278800000.0
Total Capitalization,14828800000.0,13174800000.0,8432500000.0,10022300000.0,
Total Equity Gross Minority Interest,4610000000.0,4982200000.0,5178700000.0,5903200000.0,
Minority Interest,1870300000.0,2316500000.0,3166900000.0,3249300000.0,
Stockholders Equity,2739700000.0,2665700000.0,2011800000.0,2653900000.0,
Gains Losses Not Affecting Retained Earnings,85600000.0,54700000.0,-230900000.0,-141800000.0,
Other Equity Adjustments,85600000.0,54700000.0,-230900000.0,-141800000.0,
Treasury Stock,896900000.0,464700000.0,204100000.0,150900000.0,
Retained Earnings,492000000.0,-626800000.0,-1822300000.0,-1893500000.0,
Additional Paid In Capital,3058800000.0,3702300000.0,4268900000.0,4839900000.0,
Capital Stock,200000.0,200000.0,200000.0,200000.0,
Common Stock,200000.0,200000.0,200000.0,200000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,16061800000.0,14577800000.0,10029500000.0,9972500000.0,
Total Non Current Liabilities Net Minority Interest,13300900000.0,11511100000.0,7731000000.0,8193100000.0,
Other Non Current Liabilities,6800000.0,15900000.0,23200000.0,26100000.0,
Preferred Securities Outside Stock Equity,0.0,0.0,749700000.0,301400000.0,
Derivative Product Liabilities,16800000.0,140100000.0,109300000.0,43400000.0,
Non Current Deferred Liabilities,784600000.0,526500000.0,307800000.0,320600000.0,
Non Current Deferred Revenue,248800000.0,198800000.0,171800000.0,168500000.0,
Non Current Deferred Taxes Liabilities,535800000.0,327700000.0,136000000.0,152100000.0,
Long Term Debt And Capital Lease Obligation,12389700000.0,10730700000.0,6468900000.0,7433300000.0,
