,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,25500000.0,22600000.0,19392961.0,16431520.0,
Ordinary Shares Number,109418146.0,109600000.0,108674766.0,106950910.0,
Share Issued,134918146.0,132200000.0,128067727.0,123382430.0,
Total Debt,2702900000.0,2701400000.0,2699700000.0,2695700000.0,
Tangible Book Value,24934500000.0,21748500000.0,18762100000.0,11025300000.0,
Invested Capital,27956000000.0,24645400000.0,20748800000.0,13003800000.0,
Working Capital,16055800000.0,12742800000.0,10082400000.0,7081700000.0,
Net Tangible Assets,24934500000.0,21748500000.0,18762100000.0,11025300000.0,
Capital Lease Obligations,720000000.0,720000000.0,719700000.0,717200000.0,
Common Stock Equity,25973100000.0,22664000000.0,18768800000.0,11025300000.0,
Total Capitalization,27956000000.0,24645400000.0,20748800000.0,13003800000.0,
Total Equity Gross Minority Interest,25973100000.0,22664000000.0,18768800000.0,11025300000.0,
Stockholders Equity,25973100000.0,22664000000.0,18768800000.0,11025300000.0,
Gains Losses Not Affecting Retained Earnings,-80900000.0,-238800000.0,-26200000.0,29300000.0,
Other Equity Adjustments,-80900000.0,-238800000.0,-26200000.0,29300000.0,
Treasury Stock,12560400000.0,10353300000.0,8260900000.0,6613300000.0,
Retained Earnings,27260300000.0,23306700000.0,18968300000.0,10893000000.0,
Additional Paid In Capital,11354000000.0,9949300000.0,8087500000.0,6716200000.0,
Capital Stock,100000.0,100000.0,100000.0,100000.0,
Common Stock,100000.0,100000.0,100000.0,100000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,7107100000.0,6550500000.0,6666000000.0,6138000000.0,
Total Non Current Liabilities Net Minority Interest,3683700000.0,3409200000.0,2733500000.0,3440600000.0,
Other Non Current Liabilities,854100000.0,638000000.0,680200000.0,687100000.0,
Non Current Deferred Liabilities,126700000.0,69800000.0,73300000.0,57800000.0,
Non Current Deferred Revenue,126700000.0,69800000.0,73300000.0,57800000.0,
Long Term Debt And Capital Lease Obligation,2702900000.0,2701400000.0,1980000000.0,2695700000.0,
Long Term Capital Lease Obligation,720000000.0,720000000.0,0.0,717200000.0,
Long Term Debt,1982900000.0,1981400000.0,1980000000.0,1978500000.0,
Current Liabilities,3423400000.0,3141300000.0,3932500000.0,2697400000.0,
Other Current Liabilities,,,,122400000.0,85000000.0
Current Deferred Liabilities,458900000.0,477900000.0,442000000.0,577700000.0,
Current Deferred Revenue,458900000.0,477900000.0,442000000.0,577700000.0,
Current Debt And Capital Lease Obligation,,,719700000.0,,
Current Capital Lease Obligation,,0.0,719700000.0,0.0,
Payables And Accrued Expenses,2964500000.0,2663400000.0,2770800000.0,2119700000.0,
Current Accrued Expenses,2357900000.0,2074200000.0,1593100000.0,1608600000.0,
Payables,606600000.0,589200000.0,1177700000.0,511100000.0,
Dueto Related Parties Current,,10500000.0,287400000.0,16100000.0,
Total Tax Payable,,300000.0,326300000.0,19500000.0,49400000.0
Income Tax Payable,,300000.0,326300000.0,19500000.0,49400000.0
Accounts Payable,606600000.0,589200000.0,564000000.0,475500000.0,
Total Assets,33080200000.0,29214500000.0,25434800000.0,17163300000.0,
Total Non Current Assets,13601000000.0,13330400000.0,11419900000.0,7384200000.0,
Other Non Current Assets,444100000.0,336400000.0,216100000.0,168100000.0,
Non Current Deferred Assets,2575400000.0,1723700000.0,876900000.0,858900000.0,
Non Current Deferred Taxes Assets,2575400000.0,1723700000.0,876900000.0,858900000.0,
Investments And Advances,5396500000.0,6591800000.0,6838000000.0,3135600000.0,
Investmentin Financial Assets,5396500000.0,6591800000.0,6838000000.0,3135600000.0,
Available For Sale Securities,5396500000.0,6591800000.0,6838000000.0,3135600000.0,
Goodwill And Other Intangible Assets,1038600000.0,915500000.0,6700000.0,,
Other Intangible Assets,1038600000.0,915500000.0,,,
Net PPE,4146400000.0,3763000000.0,3482200000.0,3221600000.0,
Accumulated Depreciation,-1978800000.0,-1669200000.0,-1398100000.0,-1131100000.0,
Gross PPE,6125200000.0,5432200000.0,4880300000.0,4352700000.0,
Leases,133900000.0,114300000.0,113900000.0,100500000.0,
Construction In Progress,1345000000.0,980500000.0,767700000.0,724500000.0,
Other Properties,1384500000.0,1315300000.0,1225500000.0,1038600000.0,
Machinery Furniture Equipment,555600000.0,487600000.0,436700000.0,356800000.0,
Buildings And Improvements,2423100000.0,2270000000.0,2088500000.0,1891100000.0,
Land And Improvements,283100000.0,264500000.0,248000000.0,241200000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,19479200000.0,15884100000.0,14014900000.0,9779100000.0,
Other Current Assets,386600000.0,411200000.0,332400000.0,160800000.0,
Current Deferred Assets,,521800000.0,448500000.0,430900000.0,400900000.0
Prepaid Assets,,411200000.0,332400000.0,160800000.0,273700000.0
Inventory,2580500000.0,2401900000.0,1951300000.0,1916600000.0,
Other Inventories,522100000.0,521800000.0,448500000.0,430900000.0,
Finished Goods,147300000.0,98600000.0,73700000.0,121700000.0,
Work In Process,1121800000.0,963100000.0,707200000.0,904600000.0,
Raw Materials,789300000.0,818400000.0,721900000.0,459400000.0,
Receivables,5667300000.0,5328700000.0,6036500000.0,4114700000.0,
Other Receivables,,,,598500000.0,425000000.0
Accounts Receivable,5667300000.0,5328700000.0,6036500000.0,4114700000.0,
Cash Cash Equivalents And Short Term Investments,10844800000.0,7742300000.0,5694700000.0,3587000000.0,
Other Short Term Investments,8114800000.0,4636400000.0,2809100000.0,1393300000.0,
Cash And Cash Equivalents,2730000000.0,3105900000.0,2885600000.0,2193700000.0,
