,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,69907289.0,69511286.0,69178691.0,66017000.0,
Share Issued,69907289.0,69511286.0,69178691.0,66017000.0,
Net Debt,711600000.0,727600000.0,483900000.0,152100000.0,
Total Debt,1415800000.0,1401800000.0,1273900000.0,1059300000.0,
Tangible Book Value,582300000.0,349200000.0,479900000.0,535100000.0,
Invested Capital,2148500000.0,1878200000.0,1830200000.0,1662900000.0,
Working Capital,1131700000.0,949300000.0,1101000000.0,1040900000.0,
Net Tangible Assets,582300000.0,349200000.0,479900000.0,535100000.0,
Common Stock Equity,732700000.0,476400000.0,556300000.0,603600000.0,
Total Capitalization,2099100000.0,1850700000.0,1805100000.0,1647300000.0,
Total Equity Gross Minority Interest,732700000.0,476400000.0,556300000.0,603600000.0,
Stockholders Equity,732700000.0,476400000.0,556300000.0,603600000.0,
Gains Losses Not Affecting Retained Earnings,8000000.0,20000000.0,-2200000.0,5500000.0,
Other Equity Adjustments,8000000.0,20000000.0,-2200000.0,5500000.0,
Retained Earnings,-378000000.0,-584300000.0,-649500000.0,-666300000.0,
Additional Paid In Capital,1102600000.0,1040600000.0,1207900000.0,1264300000.0,
Capital Stock,100000.0,100000.0,100000.0,100000.0,
Common Stock,100000.0,100000.0,100000.0,100000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,1855500000.0,1774700000.0,1492500000.0,1269300000.0,
Total Non Current Liabilities Net Minority Interest,1404300000.0,1410000000.0,1263700000.0,1061500000.0,
Other Non Current Liabilities,37900000.0,35700000.0,14900000.0,17800000.0,
Long Term Debt And Capital Lease Obligation,1366400000.0,1374300000.0,1248800000.0,1043700000.0,
Long Term Debt,1366400000.0,1374300000.0,1248800000.0,1043700000.0,
Current Liabilities,451200000.0,364700000.0,228800000.0,207800000.0,
Other Current Liabilities,68800000.0,50700000.0,,,
Current Debt And Capital Lease Obligation,49400000.0,27500000.0,25100000.0,15600000.0,
Current Debt,49400000.0,27500000.0,25100000.0,15600000.0,
Other Current Borrowings,,,25100000.0,15600000.0,
Pensionand Other Post Retirement Benefit Plans Current,122000000.0,95900000.0,70300000.0,53100000.0,
Current Provisions,,57300000.0,2400000.0,,
Payables And Accrued Expenses,211000000.0,190600000.0,131000000.0,139100000.0,
Current Accrued Expenses,191800000.0,159800000.0,93300000.0,85000000.0,
Payables,19200000.0,30800000.0,37700000.0,54100000.0,
Total Tax Payable,,,,5000000.0,1800000.0
Accounts Payable,19200000.0,30800000.0,37700000.0,54100000.0,
Total Assets,2588200000.0,2251100000.0,2048800000.0,1872900000.0,
Total Non Current Assets,1005300000.0,937100000.0,719000000.0,624200000.0,
Other Non Current Assets,190000000.0,210000000.0,106100000.0,77000000.0,
Investments And Advances,,,,0.0,58400000.0
Goodwill And Other Intangible Assets,150400000.0,127200000.0,76400000.0,68500000.0,
Other Intangible Assets,98700000.0,75500000.0,36600000.0,28700000.0,
Goodwill,51700000.0,51700000.0,39800000.0,39800000.0,
Net PPE,664900000.0,599900000.0,536500000.0,478700000.0,
Accumulated Depreciation,-293200000.0,-234700000.0,-179200000.0,-128600000.0,
Gross PPE,958100000.0,834600000.0,715700000.0,607300000.0,
Leases,16000000.0,11700000.0,5900000.0,4400000.0,
Construction In Progress,137500000.0,112300000.0,94700000.0,119600000.0,
Machinery Furniture Equipment,590300000.0,544200000.0,453100000.0,333500000.0,
Buildings And Improvements,205300000.0,163900000.0,159500000.0,147300000.0,
Land And Improvements,9000000.0,2500000.0,2500000.0,2500000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1582900000.0,1314000000.0,1329800000.0,1248700000.0,
Other Current Assets,116400000.0,86900000.0,74000000.0,51500000.0,
Restricted Cash,0.0,500000.0,1600000.0,,
Prepaid Assets,,,74000000.0,51500000.0,44600000.0
Inventory,402600000.0,346800000.0,303200000.0,154300000.0,
Finished Goods,223800000.0,183500000.0,120600000.0,64000000.0,
Work In Process,60600000.0,84200000.0,112600000.0,59600000.0,
Raw Materials,118200000.0,79100000.0,70000000.0,30700000.0,
Receivables,359700000.0,205600000.0,161000000.0,95300000.0,
Other Receivables,,,,,13500000.0
Accounts Receivable,359700000.0,205600000.0,161000000.0,95300000.0,
Allowance For Doubtful Accounts Receivable,-2500000.0,-2500000.0,-2700000.0,-2900000.0,
Gross Accounts Receivable,362200000.0,208100000.0,163700000.0,98200000.0,
Cash Cash Equivalents And Short Term Investments,704200000.0,674200000.0,790000000.0,947600000.0,
Other Short Term Investments,,,0.0,40400000.0,162400000.0
Cash And Cash Equivalents,704200000.0,674200000.0,790000000.0,907200000.0,
Cash Equivalents,600500000.0,538100000.0,630700000.0,,
Cash Financial,103700000.0,136100000.0,159300000.0,,
