,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Ordinary Shares Number,180979849.0,180273000.0,179000000.0,170500000.0,
Share Issued,180979849.0,180273000.0,179000000.0,170500000.0,
Net Debt,4616000000.0,4569000000.0,3753000000.0,2345000000.0,
Total Debt,4918000000.0,4860000000.0,4216000000.0,3257000000.0,
Tangible Book Value,430000000.0,592000000.0,709000000.0,579000000.0,
Invested Capital,8509000000.0,9460000000.0,8977000000.0,7156000000.0,
Working Capital,1566000000.0,1162000000.0,1819000000.0,1722000000.0,
Net Tangible Assets,430000000.0,592000000.0,709000000.0,938000000.0,
Capital Lease Obligations,13000000.0,11000000.0,14000000.0,16000000.0,
Common Stock Equity,3604000000.0,4611000000.0,4775000000.0,3915000000.0,
Preferred Stock Equity,,,,359000000.0,607000000.0
Total Capitalization,8461000000.0,8924000000.0,8946000000.0,7440000000.0,
Total Equity Gross Minority Interest,3604000000.0,4611000000.0,4775000000.0,4274000000.0,
Stockholders Equity,3604000000.0,4611000000.0,4775000000.0,4274000000.0,
Gains Losses Not Affecting Retained Earnings,-404000000.0,-354000000.0,-394000000.0,-317000000.0,
Other Equity Adjustments,-404000000.0,-354000000.0,-394000000.0,-317000000.0,
Retained Earnings,-781000000.0,262000000.0,518000000.0,25000000.0,
Additional Paid In Capital,4787000000.0,4701000000.0,4649000000.0,4205000000.0,
Capital Stock,2000000.0,2000000.0,2000000.0,361000000.0,
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0,
Preferred Stock,0.0,0.0,0.0,359000000.0,
Total Liabilities Net Minority Interest,6149000000.0,6166000000.0,5733000000.0,4838000000.0,
Total Non Current Liabilities Net Minority Interest,5118000000.0,4636000000.0,4635000000.0,3642000000.0,
Other Non Current Liabilities,161000000.0,147000000.0,164000000.0,175000000.0,
Employee Benefits,95000000.0,100000000.0,103000000.0,137000000.0,
Non Current Pension And Other Postretirement Benefit Plans,95000000.0,100000000.0,103000000.0,137000000.0,
Non Current Deferred Liabilities,5000000.0,76000000.0,197000000.0,164000000.0,
Non Current Deferred Taxes Liabilities,5000000.0,76000000.0,197000000.0,164000000.0,
Long Term Debt And Capital Lease Obligation,4857000000.0,4313000000.0,4171000000.0,3166000000.0,
Long Term Debt,4857000000.0,4313000000.0,4171000000.0,3166000000.0,
Current Liabilities,1031000000.0,1530000000.0,1098000000.0,1196000000.0,
Current Deferred Liabilities,250000000.0,167000000.0,211000000.0,305000000.0,
Current Deferred Revenue,250000000.0,167000000.0,211000000.0,305000000.0,
Current Debt And Capital Lease Obligation,61000000.0,547000000.0,45000000.0,91000000.0,
Current Capital Lease Obligation,13000000.0,11000000.0,14000000.0,16000000.0,
Current Debt,48000000.0,536000000.0,31000000.0,75000000.0,
Other Current Borrowings,48000000.0,536000000.0,31000000.0,75000000.0,
Pensionand Other Post Retirement Benefit Plans Current,181000000.0,160000000.0,198000000.0,184000000.0,
Payables And Accrued Expenses,539000000.0,656000000.0,644000000.0,616000000.0,
Current Accrued Expenses,162000000.0,188000000.0,173000000.0,201000000.0,
Interest Payable,37000000.0,35000000.0,32000000.0,27000000.0,
Payables,377000000.0,468000000.0,471000000.0,415000000.0,
Total Tax Payable,16000000.0,44000000.0,50000000.0,30000000.0,
Income Tax Payable,16000000.0,44000000.0,50000000.0,30000000.0,
Accounts Payable,361000000.0,424000000.0,421000000.0,385000000.0,
Total Assets,9753000000.0,10777000000.0,10508000000.0,9112000000.0,
Total Non Current Assets,7156000000.0,8085000000.0,7591000000.0,6194000000.0,
Other Non Current Assets,86000000.0,83000000.0,56000000.0,54000000.0,
Defined Pension Benefit,13000000.0,18000000.0,37000000.0,43000000.0,
Non Current Deferred Assets,7000000.0,55000000.0,49000000.0,66000000.0,
Non Current Deferred Taxes Assets,7000000.0,55000000.0,49000000.0,66000000.0,
Non Current Note Receivables,56000000.0,53000000.0,51000000.0,47000000.0,
Non Current Accounts Receivable,17000000.0,18000000.0,43000000.0,,
Financial Assets,36000000.0,62000000.0,36000000.0,2000000.0,
Investments And Advances,47000000.0,36000000.0,33000000.0,38000000.0,
Long Term Equity Investment,47000000.0,36000000.0,33000000.0,38000000.0,
Investments In Other Ventures Under Equity Method,47000000.0,36000000.0,33000000.0,38000000.0,
Goodwill And Other Intangible Assets,3174000000.0,4019000000.0,4066000000.0,3336000000.0,
Other Intangible Assets,841000000.0,980000000.0,1060000000.0,817000000.0,
Goodwill,2333000000.0,3039000000.0,3006000000.0,2519000000.0,
Net PPE,3720000000.0,3741000000.0,3220000000.0,2608000000.0,
Accumulated Depreciation,-1915000000.0,-1596000000.0,-1347000000.0,-1179000000.0,
Gross PPE,5635000000.0,5337000000.0,4567000000.0,3787000000.0,
Construction In Progress,971000000.0,1043000000.0,848000000.0,543000000.0,
Other Properties,77000000.0,59000000.0,93000000.0,84000000.0,
Machinery Furniture Equipment,2600000000.0,2348000000.0,1939000000.0,1589000000.0,
Properties,1987000000.0,1887000000.0,1687000000.0,1571000000.0,
Current Assets,2597000000.0,2692000000.0,2917000000.0,2918000000.0,
Other Current Assets,48000000.0,42000000.0,70000000.0,47000000.0,
Prepaid Assets,91000000.0,130000000.0,88000000.0,68000000.0,
Inventory,603000000.0,801000000.0,724000000.0,593000000.0,
Inventories Adjustments Allowances,-210000000.0,-190000000.0,-58000000.0,-57000000.0,
Work In Process,138000000.0,186000000.0,109000000.0,151000000.0,
Raw Materials,675000000.0,805000000.0,673000000.0,499000000.0,
Receivables,1566000000.0,1439000000.0,1497000000.0,1243000000.0,
Other Receivables,585000000.0,399000000.0,398000000.0,181000000.0,
Taxes Receivable,60000000.0,38000000.0,48000000.0,50000000.0,
Accounts Receivable,921000000.0,1002000000.0,1051000000.0,1012000000.0,
Allowance For Doubtful Accounts Receivable,-23000000.0,-46000000.0,-29000000.0,-12000000.0,
Gross Accounts Receivable,944000000.0,1048000000.0,1080000000.0,1024000000.0,
Cash Cash Equivalents And Short Term Investments,289000000.0,280000000.0,538000000.0,967000000.0,
Other Short Term Investments,,0.0,89000000.0,71000000.0,0.0
Cash And Cash Equivalents,289000000.0,280000000.0,449000000.0,896000000.0,
