,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,201935599.0,154855475.0,137896822.0,150723363.0,
Preferred Shares Number,50000000.0,50000000.0,50000000.0,50000000.0,
Ordinary Shares Number,301944043.0,349024167.0,365982820.0,353156279.0,
Share Issued,503879642.0,503879642.0,503879642.0,503879642.0,
Total Debt,21500000000.0,17093000000.0,13603000000.0,17792000000.0,
Tangible Book Value,12892000000.0,14176000000.0,15950000000.0,14219000000.0,
Invested Capital,43136000000.0,40132000000.0,38826000000.0,41418000000.0,
Net Tangible Assets,14868000000.0,16152000000.0,17926000000.0,16690000000.0,
Capital Lease Obligations,187000000.0,176000000.0,164000000.0,103000000.0,
Common Stock Equity,21823000000.0,23215000000.0,25387000000.0,23729000000.0,
Preferred Stock Equity,1976000000.0,1976000000.0,1976000000.0,2471000000.0,
Total Capitalization,39279000000.0,37852000000.0,38128000000.0,39902000000.0,
Total Equity Gross Minority Interest,23799000000.0,25191000000.0,27363000000.0,26200000000.0,
Stockholders Equity,23799000000.0,25191000000.0,27363000000.0,26200000000.0,
Gains Losses Not Affecting Retained Earnings,-2354000000.0,-3711000000.0,-1133000000.0,187000000.0,
Other Equity Adjustments,,-3711000000.0,-1133000000.0,187000000.0,-876000000.0
Treasury Stock,15025000000.0,11336000000.0,10009000000.0,10609000000.0,
Retained Earnings,27957000000.0,27028000000.0,25238000000.0,23442000000.0,
Additional Paid In Capital,10741000000.0,10730000000.0,10787000000.0,10205000000.0,
Capital Stock,2480000000.0,2480000000.0,2480000000.0,2975000000.0,
Common Stock,504000000.0,504000000.0,504000000.0,504000000.0,
Preferred Stock,1976000000.0,1976000000.0,1976000000.0,2471000000.0,
Total Liabilities Net Minority Interest,273459000000.0,276259000000.0,287261000000.0,288506000000.0,
Long Term Debt And Capital Lease Obligation,15667000000.0,12837000000.0,10929000000.0,13805000000.0,
Long Term Capital Lease Obligation,187000000.0,176000000.0,164000000.0,103000000.0,
Long Term Debt,15480000000.0,12661000000.0,10765000000.0,13702000000.0,
Current Debt And Capital Lease Obligation,5833000000.0,4256000000.0,2674000000.0,3987000000.0,
Current Debt,5833000000.0,4256000000.0,2674000000.0,3987000000.0,
Other Current Borrowings,2660000000.0,2097000000.0,128000000.0,3987000000.0,
Current Notes Payable,3173000000.0,2159000000.0,2546000000.0,,
Payables And Accrued Expenses,,22525000000.0,17048000000.0,27503000000.0,24857000000.0
Current Accrued Expenses,,22525000000.0,17048000000.0,27503000000.0,24857000000.0
Total Assets,297258000000.0,301450000000.0,314624000000.0,314706000000.0,
Investments And Advances,105397000000.0,109174000000.0,119749000000.0,115186000000.0,
Held To Maturity Securities,51513000000.0,64700000000.0,42430000000.0,52228000000.0,
Available For Sale Securities,37386000000.0,32954000000.0,64134000000.0,51404000000.0,
Trading Securities,773000000.0,650000000.0,758000000.0,815000000.0,
Long Term Equity Investment,2981000000.0,3245000000.0,3162000000.0,3095000000.0,
Goodwill And Other Intangible Assets,8931000000.0,9039000000.0,9437000000.0,9510000000.0,
Other Intangible Assets,1320000000.0,1544000000.0,1816000000.0,1827000000.0,
Goodwill,7611000000.0,7495000000.0,7621000000.0,7683000000.0,
Net PPE,3204000000.0,2815000000.0,2803000000.0,2874000000.0,
Accumulated Depreciation,-6062000000.0,-5745000000.0,-5391000000.0,-4825000000.0,
Gross PPE,9266000000.0,8560000000.0,8194000000.0,7699000000.0,
Other Properties,9266000000.0,8560000000.0,8194000000.0,7699000000.0,
Prepaid Assets,598000000.0,558000000.0,1156000000.0,843000000.0,
Receivables,5745000000.0,4456000000.0,4044000000.0,3968000000.0,
Other Receivables,1328000000.0,618000000.0,530000000.0,484000000.0,
Accounts Receivable,4417000000.0,3838000000.0,3514000000.0,3484000000.0,
Other Short Term Investments,12744000000.0,40579000000.0,73399000000.0,59048000000.0,
Cash And Cash Equivalents,91770000000.0,105625000000.0,110051000000.0,120485000000.0,
Cash Financial,4047000000.0,3970000000.0,3631000000.0,3467000000.0,
