,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,493000000.0,490000000.0,484000000.0,487000000.0,
Ordinary Shares Number,1374000000.0,1377000000.0,1383000000.0,1380000000.0,
Share Issued,1867000000.0,1867000000.0,1867000000.0,1867000000.0,
Net Debt,34394000000.0,34117000000.0,34738000000.0,35965000000.0,
Total Debt,44661000000.0,39554000000.0,40780000000.0,44610000000.0,
Tangible Book Value,-14154000000.0,-16639000000.0,-21003000000.0,-24618000000.0,
Invested Capital,62608000000.0,56220000000.0,56377000000.0,57604000000.0,
Working Capital,-4697000000.0,-5246000000.0,-4437000000.0,-371000000.0,
Net Tangible Assets,-14154000000.0,-16639000000.0,-21003000000.0,-24618000000.0,
Capital Lease Obligations,556000000.0,483000000.0,446000000.0,460000000.0,
Common Stock Equity,18503000000.0,17149000000.0,16043000000.0,13454000000.0,
Total Capitalization,56098000000.0,52806000000.0,52069000000.0,53824000000.0,
Total Equity Gross Minority Interest,18637000000.0,17273000000.0,16151000000.0,13552000000.0,
Minority Interest,134000000.0,124000000.0,108000000.0,98000000.0,
Stockholders Equity,18503000000.0,17149000000.0,16043000000.0,13454000000.0,
Gains Losses Not Affecting Retained Earnings,-15534000000.0,-15302000000.0,-14898000000.0,-15476000000.0,
Other Equity Adjustments,-15534000000.0,-15302000000.0,-14898000000.0,-15476000000.0,
Treasury Stock,40282000000.0,39506000000.0,38248000000.0,38446000000.0,
Retained Earnings,70035000000.0,67800000000.0,65165000000.0,63443000000.0,
Additional Paid In Capital,4261000000.0,4134000000.0,4001000000.0,3910000000.0,
Capital Stock,23000000.0,23000000.0,23000000.0,23000000.0,
Common Stock,23000000.0,23000000.0,23000000.0,23000000.0,
Total Liabilities Net Minority Interest,81858000000.0,74914000000.0,76226000000.0,79366000000.0,
Total Non Current Liabilities Net Minority Interest,50211000000.0,48129000000.0,50006000000.0,55994000000.0,
Other Non Current Liabilities,8721000000.0,8339000000.0,9154000000.0,11340000000.0,
Non Current Deferred Liabilities,3895000000.0,4133000000.0,4826000000.0,4284000000.0,
Non Current Deferred Taxes Liabilities,3895000000.0,4133000000.0,4826000000.0,4284000000.0,
Long Term Debt And Capital Lease Obligation,37595000000.0,35657000000.0,36026000000.0,40370000000.0,
Long Term Debt,37595000000.0,35657000000.0,36026000000.0,40370000000.0,
Current Liabilities,31647000000.0,26785000000.0,26220000000.0,23372000000.0,
Other Current Liabilities,4969000000.0,4390000000.0,4713000000.0,3855000000.0,
Current Debt And Capital Lease Obligation,7066000000.0,3897000000.0,4754000000.0,4240000000.0,
Current Capital Lease Obligation,556000000.0,483000000.0,446000000.0,460000000.0,
Current Debt,6510000000.0,3414000000.0,4308000000.0,3780000000.0,
Other Current Borrowings,4224000000.0,3414000000.0,3908000000.0,3384000000.0,
Commercial Paper,2286000000.0,0.0,400000000.0,396000000.0,
Pensionand Other Post Retirement Benefit Plans Current,2687000000.0,2519000000.0,2324000000.0,2059000000.0,
Payables And Accrued Expenses,16925000000.0,15979000000.0,14429000000.0,13218000000.0,
Current Accrued Expenses,3523000000.0,3637000000.0,3087000000.0,2935000000.0,
Payables,13402000000.0,12342000000.0,11342000000.0,10283000000.0,
Other Payable,,,,,58000000.0
Dividends Payable,1767000000.0,1610000000.0,1508000000.0,1430000000.0,
Accounts Payable,11635000000.0,10732000000.0,9834000000.0,8853000000.0,
Total Assets,100495000000.0,92187000000.0,92377000000.0,92918000000.0,
