,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,0.0,,,,
Ordinary Shares Number,292142739.0,290830296.0,289757061.0,288273049.0,
Share Issued,292142739.0,290830296.0,289757061.0,288273049.0,
Net Debt,11710381000.0,10427198000.0,9016113000.0,8498251000.0,
Total Debt,14787359000.0,13286900000.0,11703010000.0,10998151000.0,
Tangible Book Value,-6086030000.0,-5669211000.0,-4788622000.0,-4747857000.0,
Invested Capital,12144818000.0,11205663000.0,10127893000.0,9840043000.0,
Working Capital,-500643000.0,-370419000.0,-577313000.0,-725908000.0,
Net Tangible Assets,-6086030000.0,-5669211000.0,-4788622000.0,-4747857000.0,
Capital Lease Obligations,2854189000.0,2717905000.0,2431069000.0,2294837000.0,
Common Stock Equity,211648000.0,636668000.0,855952000.0,1136729000.0,
Total Capitalization,12024148000.0,11118117000.0,9818465000.0,9646284000.0,
Total Equity Gross Minority Interest,389720000.0,731953000.0,857068000.0,1136729000.0,
Minority Interest,178072000.0,95285000.0,1116000.0,0.0,
Stockholders Equity,211648000.0,636668000.0,855952000.0,1136729000.0,
Gains Losses Not Affecting Retained Earnings,-371156000.0,-442003000.0,-338347000.0,-255893000.0,
Other Equity Adjustments,-371156000.0,-442003000.0,-338347000.0,-255893000.0,
Retained Earnings,-3953808000.0,-3392272000.0,-3221152000.0,-2950339000.0,
Additional Paid In Capital,4533691000.0,4468035000.0,4412553000.0,4340078000.0,
Capital Stock,2921000.0,2908000.0,2898000.0,2883000.0,
Common Stock,2921000.0,2908000.0,2898000.0,2883000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,17084082000.0,15408561000.0,13592963000.0,13012538000.0,
Total Non Current Liabilities Net Minority Interest,14847894000.0,13490997000.0,11574383000.0,11016843000.0,
Other Non Current Liabilities,237590000.0,317376000.0,144053000.0,204508000.0,
Preferred Securities Outside Stock Equity,,95160000.0,72411000.0,59805000.0,67682000.0
Non Current Deferred Liabilities,235410000.0,263005000.0,223934000.0,198377000.0,
Non Current Deferred Taxes Liabilities,235410000.0,263005000.0,223934000.0,198377000.0,
Long Term Debt And Capital Lease Obligation,14374894000.0,12910616000.0,11133985000.0,10554153000.0,
Long Term Capital Lease Obligation,2562394000.0,2429167000.0,2171472000.0,2044598000.0,
Long Term Debt,11812500000.0,10481449000.0,8962513000.0,8509555000.0,
Current Liabilities,2236188000.0,1917564000.0,2018580000.0,1995695000.0,
Current Deferred Liabilities,496938000.0,336097000.0,307470000.0,295785000.0,
Current Deferred Revenue,325665000.0,328910000.0,307470000.0,295785000.0,
Current Debt And Capital Lease Obligation,412465000.0,376284000.0,569025000.0,443998000.0,
Current Capital Lease Obligation,291795000.0,288738000.0,259597000.0,250239000.0,
Current Debt,120670000.0,87546000.0,309428000.0,193759000.0,
Other Current Borrowings,120670000.0,87546000.0,309428000.0,193759000.0,
Pensionand Other Post Retirement Benefit Plans Current,,,,,56662000.0
Payables And Accrued Expenses,1326785000.0,1205183000.0,1142085000.0,1255912000.0,
Current Accrued Expenses,584799000.0,541713000.0,582381000.0,708182000.0,
Interest Payable,175218000.0,128272000.0,124764000.0,131448000.0,
Payables,741986000.0,663470000.0,559704000.0,547730000.0,
Dividends Payable,202392000.0,194272000.0,190559000.0,187867000.0,
Total Tax Payable,,,,131780000.0,115352000.0
Accounts Payable,539594000.0,469198000.0,369145000.0,359863000.0,
Total Assets,17473802000.0,16140514000.0,14450031000.0,14149267000.0,
Total Non Current Assets,15738223000.0,14593369000.0,13008764000.0,12879480000.0,
Other Non Current Assets,429652000.0,588342000.0,381624000.0,295949000.0,
Goodwill And Other Intangible Assets,6297678000.0,6305879000.0,5644574000.0,5884586000.0,
Other Intangible Assets,1279766000.0,1423145000.0,1181043000.0,1326977000.0,
Goodwill,5017912000.0,4882734000.0,4463531000.0,4557609000.0,
Net PPE,9010893000.0,7699148000.0,6982566000.0,6698945000.0,
Accumulated Depreciation,-4059120000.0,-3910321000.0,-3979159000.0,-3743894000.0,
Gross PPE,13070013000.0,11609469000.0,10961725000.0,10442839000.0,
Leases,1166810000.0,1079419000.0,1054757000.0,969273000.0,
Construction In Progress,1622780000.0,936269000.0,384714000.0,499459000.0,
Other Properties,4750070000.0,4641758000.0,4389895000.0,4279701000.0,
Machinery Furniture Equipment,1174332000.0,1128530000.0,1368805000.0,1299758000.0,
Buildings And Improvements,3819241000.0,3336778000.0,3391143000.0,3040253000.0,
Land And Improvements,536780000.0,486715000.0,372411000.0,354395000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1735545000.0,1547145000.0,1441267000.0,1269787000.0,
Other Current Assets,252930000.0,230433000.0,224020000.0,205380000.0,
Prepaid Assets,,,224020000.0,205380000.0,192083000.0
Receivables,1259826000.0,1174915000.0,961419000.0,859344000.0,
Accounts Receivable,1259826000.0,1174915000.0,961419000.0,859344000.0,
Allowance For Doubtful Accounts Receivable,-74762000.0,-54143000.0,-62009000.0,-56981000.0,
Gross Accounts Receivable,1334588000.0,1229058000.0,1023428000.0,916325000.0,
Cash Cash Equivalents And Short Term Investments,222789000.0,141797000.0,255828000.0,205063000.0,
Cash And Cash Equivalents,222789000.0,141797000.0,255828000.0,205063000.0,
