,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,0.0,,,,
Ordinary Shares Number,4228000000.0,4137000000.0,4070000000.0,4062000000.0,
Share Issued,4228000000.0,4137000000.0,4070000000.0,4062000000.0,
Net Debt,42199000000.0,30863000000.0,33283000000.0,30536000000.0,
Total Debt,49278000000.0,42007000000.0,38110000000.0,36401000000.0,
Tangible Book Value,73410000000.0,67814000000.0,61158000000.0,45041000000.0,
Invested Capital,154868000000.0,143430000000.0,133501000000.0,117439000000.0,
Working Capital,15216000000.0,18252000000.0,31096000000.0,22495000000.0,
Net Tangible Assets,73410000000.0,67814000000.0,61158000000.0,45041000000.0,
Common Stock Equity,105590000000.0,101423000000.0,95391000000.0,81038000000.0,
Total Capitalization,152568000000.0,139107000000.0,128901000000.0,114935000000.0,
Total Equity Gross Minority Interest,109965000000.0,103286000000.0,95391000000.0,81038000000.0,
Minority Interest,4375000000.0,1863000000.0,0.0,,
Stockholders Equity,105590000000.0,101423000000.0,95391000000.0,81038000000.0,
Other Equity Interest,,,,,155000000.0
Gains Losses Not Affecting Retained Earnings,-215000000.0,-562000000.0,-880000000.0,-751000000.0,
Other Equity Adjustments,-215000000.0,-562000000.0,-880000000.0,-751000000.0,
Retained Earnings,69156000000.0,70405000000.0,68265000000.0,56233000000.0,
Capital Stock,36649000000.0,31580000000.0,28006000000.0,25556000000.0,
Common Stock,36649000000.0,31580000000.0,28006000000.0,25556000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,81607000000.0,78817000000.0,73015000000.0,72053000000.0,
Total Non Current Liabilities Net Minority Interest,53554000000.0,46662000000.0,45553000000.0,47299000000.0,
Other Non Current Liabilities,6576000000.0,8978000000.0,5071000000.0,3614000000.0,
Preferred Securities Outside Stock Equity,,,,0.0,155000000.0
Tradeand Other Payables Non Current,,3796000000.0,4305000000.0,4578000000.0,4919000000.0
Non Current Deferred Liabilities,,202000000.0,2667000000.0,5210000000.0,3412000000.0
Non Current Deferred Revenue,,,185000000.0,1367000000.0,1368000000.0
Non Current Deferred Taxes Liabilities,,202000000.0,2667000000.0,3843000000.0,2044000000.0
Long Term Debt And Capital Lease Obligation,46978000000.0,37684000000.0,33510000000.0,33897000000.0,
Long Term Debt,46978000000.0,37684000000.0,33510000000.0,33897000000.0,
Current Liabilities,28053000000.0,32155000000.0,27462000000.0,24754000000.0,
Other Current Liabilities,-12000000.0,44000000.0,991000000.0,2000000000.0,
Current Deferred Liabilities,2900000000.0,2400000000.0,2800000000.0,2500000000.0,
Current Debt And Capital Lease Obligation,2300000000.0,4323000000.0,4600000000.0,2504000000.0,
Current Debt,2300000000.0,4323000000.0,4600000000.0,2504000000.0,
Other Current Borrowings,2300000000.0,423000000.0,4600000000.0,2504000000.0,
Commercial Paper,,3900000000.0,0.0,,
Pensionand Other Post Retirement Benefit Plans Current,3655000000.0,4084000000.0,4535000000.0,3999000000.0,
Payables And Accrued Expenses,19210000000.0,21304000000.0,14536000000.0,13751000000.0,
Current Accrued Expenses,9525000000.0,9458000000.0,7713000000.0,8170000000.0,
Payables,9685000000.0,11846000000.0,6823000000.0,5581000000.0,
Total Tax Payable,1107000000.0,2251000000.0,1076000000.0,,
Income Tax Payable,1107000000.0,2251000000.0,1076000000.0,,
Accounts Payable,8578000000.0,9595000000.0,5747000000.0,5581000000.0,
Total Assets,191572000000.0,182103000000.0,168406000000.0,153091000000.0,
Total Non Current Assets,148303000000.0,131696000000.0,109848000000.0,105842000000.0,
Other Non Current Assets,13647000000.0,11315000000.0,6072000000.0,5917000000.0,
Non Current Prepaid Assets,,,,1502000000.0,1641000000.0
Non Current Deferred Assets,,,,1232000000.0,1209000000.0
Non Current Deferred Taxes Assets,,,,1232000000.0,1209000000.0
Non Current Accounts Receivable,,,,,554000000.0
Financial Assets,,,,1550000000.0,706000000.0
Investments And Advances,5829000000.0,5912000000.0,6298000000.0,7344000000.0,
Other Investments,,,840000000.0,2192000000.0,3276000000.0
Investmentin Financial Assets,5824000000.0,5902000000.0,6282000000.0,5134000000.0,
Available For Sale Securities,5824000000.0,5902000000.0,6282000000.0,5134000000.0,
Trading Securities,,,,5152000000.0,3967000000.0
Long Term Equity Investment,5000000.0,10000000.0,16000000.0,18000000.0,
Investments In Other Ventures Under Equity Method,,10000000.0,16000000.0,,
Goodwill And Other Intangible Assets,32180000000.0,33609000000.0,34233000000.0,35997000000.0,
Other Intangible Assets,4589000000.0,6018000000.0,7270000000.0,9026000000.0,
Goodwill,27591000000.0,27591000000.0,26963000000.0,26971000000.0,
Net PPE,96647000000.0,80860000000.0,63245000000.0,56584000000.0,
Accumulated Depreciation,-98010000000.0,-93386000000.0,-85294000000.0,-77645000000.0,
Gross PPE,194657000000.0,174246000000.0,148539000000.0,134229000000.0,
Construction In Progress,43442000000.0,36727000000.0,21545000000.0,17309000000.0,
Machinery Furniture Equipment,100033000000.0,92711000000.0,86955000000.0,79384000000.0,
Land And Improvements,,,,,37743000000.0
Properties,51182000000.0,44808000000.0,40039000000.0,37536000000.0,
Current Assets,43269000000.0,50407000000.0,58558000000.0,47249000000.0,
Other Current Assets,3706000000.0,4712000000.0,2130000000.0,2745000000.0,
Assets Held For Sale Current,,45000000.0,6942000000.0,5400000000.0,0.0
Inventory,11127000000.0,13224000000.0,10776000000.0,8427000000.0,
Finished Goods,3758000000.0,4142000000.0,2679000000.0,1826000000.0,
Work In Process,6203000000.0,7565000000.0,6656000000.0,5693000000.0,
Raw Materials,1166000000.0,1517000000.0,1441000000.0,908000000.0,
Receivables,3402000000.0,4133000000.0,9457000000.0,6782000000.0,
Accounts Receivable,3402000000.0,4133000000.0,9457000000.0,6782000000.0,
Cash Cash Equivalents And Short Term Investments,25034000000.0,28338000000.0,29253000000.0,23895000000.0,
Other Short Term Investments,17955000000.0,17194000000.0,24426000000.0,18030000000.0,
Cash And Cash Equivalents,7079000000.0,11144000000.0,4827000000.0,5865000000.0,
