,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,448140.0,465415.0,427901.0,459828.0,
Preferred Shares Number,9000000.0,,,,
Ordinary Shares Number,184132930.0,170659178.0,170785107.0,169220310.0,
Share Issued,184581070.0,171124593.0,171213008.0,169680138.0,
Net Debt,4068978000.0,3660288000.0,3625847000.0,3547011000.0,
Total Debt,4798314000.0,4294680000.0,4298008000.0,4521186000.0,
Tangible Book Value,6357250000.0,5732178000.0,5657569000.0,5622245000.0,
Invested Capital,10961636000.0,9823739000.0,9756315000.0,9907996000.0,
Working Capital,-185513000.0,-59620000.0,-48579000.0,253656000.0,
Net Tangible Assets,6582250000.0,5732178000.0,5657569000.0,5622245000.0,
Capital Lease Obligations,644365000.0,567926000.0,579064000.0,598102000.0,
Common Stock Equity,6807687000.0,6096985000.0,6037371000.0,5984912000.0,
Preferred Stock Equity,225000000.0,,,,
Total Capitalization,11034636000.0,9823739000.0,9756315000.0,9907996000.0,
Total Equity Gross Minority Interest,7191935000.0,6178039000.0,6109932000.0,6058147000.0,
Minority Interest,159248000.0,81054000.0,72561000.0,73235000.0,
Stockholders Equity,7032687000.0,6096985000.0,6037371000.0,5984912000.0,
Gains Losses Not Affecting Retained Earnings,-1308000.0,7560000.0,-10227000.0,-18625000.0,
Other Equity Adjustments,-1308000.0,7560000.0,-10227000.0,-18625000.0,
Treasury Stock,25488000.0,24461000.0,22758000.0,24436000.0,
Retained Earnings,-1871603000.0,-1764977000.0,-1814814000.0,-1765806000.0,
Additional Paid In Capital,8704240000.0,7877152000.0,7883458000.0,7792082000.0,
Capital Stock,226846000.0,1711000.0,1712000.0,1697000.0,
Common Stock,1846000.0,1711000.0,1712000.0,1697000.0,
Preferred Stock,225000000.0,0.0,,,
Total Liabilities Net Minority Interest,5234978000.0,4682181000.0,4682631000.0,4878757000.0,
Total Non Current Liabilities Net Minority Interest,4724366000.0,4364922000.0,4360360000.0,4576396000.0,
Other Non Current Liabilities,78052000.0,70242000.0,62352000.0,55210000.0,
Long Term Debt And Capital Lease Obligation,4646314000.0,4294680000.0,4298008000.0,4521186000.0,
Long Term Capital Lease Obligation,644365000.0,567926000.0,579064000.0,598102000.0,
Long Term Debt,4001949000.0,3726754000.0,3718944000.0,3923084000.0,
Current Liabilities,510612000.0,317259000.0,322271000.0,302361000.0,
Current Debt And Capital Lease Obligation,152000000.0,,,,220000000.0
Current Capital Lease Obligation,,,,,222918000.0
Current Debt,152000000.0,,,,220000000.0
Line Of Credit,152000000.0,0.0,0.0,0.0,
Payables And Accrued Expenses,358612000.0,317259000.0,322271000.0,302361000.0,
Payables,358612000.0,317259000.0,322271000.0,302361000.0,
Accounts Payable,358612000.0,317259000.0,322271000.0,302361000.0,
Total Assets,12426913000.0,10860220000.0,10792563000.0,10936904000.0,
Total Non Current Assets,12101814000.0,10602581000.0,10518871000.0,10380887000.0,
Other Non Current Assets,40635000.0,28615000.0,21332000.0,17802000.0,
Non Current Prepaid Assets,,,21332000.0,17802000.0,18169000.0
Non Current Deferred Assets,76263000.0,74101000.0,73189000.0,70434000.0,
Financial Assets,14213000.0,6575000.0,0.0,0.0,
Investments And Advances,422597000.0,404958000.0,437703000.0,527847000.0,
Other Investments,51992000.0,54581000.0,65112000.0,60692000.0,
Long Term Equity Investment,370605000.0,350377000.0,372591000.0,467155000.0,
Investmentsin Associatesat Cost,,350377000.0,372591000.0,467155000.0,469522000.0
Investment Properties,10763005000.0,9442204000.0,9320618000.0,9107750000.0,
Goodwill And Other Intangible Assets,450437000.0,364807000.0,379802000.0,362667000.0,
Other Intangible Assets,283375000.0,197745000.0,212707000.0,188799000.0,
Goodwill,167062000.0,167062000.0,167095000.0,173868000.0,
Net PPE,334664000.0,281321000.0,286227000.0,294387000.0,
Gross PPE,334664000.0,281321000.0,286227000.0,294387000.0,
Other Properties,328002000.0,275513000.0,280783000.0,287827000.0,
Machinery Furniture Equipment,6662000.0,5808000.0,5444000.0,6560000.0,
Current Assets,325099000.0,257639000.0,273692000.0,556017000.0,
Assets Held For Sale Current,18878000.0,0.0,25574000.0,33934000.0,
Restricted Cash,6383000.0,2310000.0,1930000.0,2377000.0,
Receivables,214867000.0,188863000.0,153091000.0,143633000.0,
Receivables Adjustments Allowances,,,,,0.0
Other Receivables,41463000.0,29163000.0,21795000.0,17360000.0,
Accounts Receivable,173404000.0,159700000.0,131296000.0,126273000.0,
Allowance For Doubtful Accounts Receivable,,,,,0.0
Gross Accounts Receivable,,,,,131993000.0
Cash Cash Equivalents And Short Term Investments,84971000.0,66466000.0,93097000.0,376073000.0,
Cash And Cash Equivalents,84971000.0,66466000.0,93097000.0,376073000.0,
