,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,67096823.0,22916449.0,1537468.0,1539878.0,
Ordinary Shares Number,1195807331.0,1233960078.0,1249213681.0,1241805706.0,
Share Issued,1262904154.0,1256876527.0,1250751149.0,1243345584.0,
Net Debt,69883000000.0,67453000000.0,67562000000.0,60740000000.0,
Total Debt,113086000000.0,111792000000.0,108817000000.0,107247000000.0,
Tangible Book Value,-46844000000.0,-41884000000.0,-40425000000.0,-33899000000.0,
Invested Capital,139733000000.0,141616000000.0,143295000000.0,136469000000.0,
Working Capital,-1913000000.0,-5675000000.0,-2608000000.0,2182000000.0,
Net Tangible Assets,-46844000000.0,-41884000000.0,-40425000000.0,-33899000000.0,
Capital Lease Obligations,38068000000.0,39832000000.0,34624000000.0,36122000000.0,
Common Stock Equity,64715000000.0,69656000000.0,69102000000.0,65344000000.0,
Total Capitalization,136114000000.0,136452000000.0,137672000000.0,131890000000.0,
Total Equity Gross Minority Interest,64715000000.0,69656000000.0,69102000000.0,65344000000.0,
Stockholders Equity,64715000000.0,69656000000.0,69102000000.0,65344000000.0,
Gains Losses Not Affecting Retained Earnings,-964000000.0,-1046000000.0,-1365000000.0,-1581000000.0,
Other Equity Adjustments,-964000000.0,-1046000000.0,-1365000000.0,-1581000000.0,
Treasury Stock,9373000000.0,3016000000.0,13000000.0,11000000.0,
Retained Earnings,7347000000.0,-223000000.0,-2812000000.0,-5836000000.0,
Additional Paid In Capital,67705000000.0,73941000000.0,73292000000.0,72772000000.0,
Capital Stock,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,142967000000.0,141682000000.0,137461000000.0,134818000000.0,
Total Non Current Liabilities Net Minority Interest,122039000000.0,116940000000.0,113962000000.0,113115000000.0,
Other Non Current Liabilities,3929000000.0,4101000000.0,5097000000.0,5412000000.0,
Dueto Related Parties Non Current,,,,,13986000000.0
Tradeand Other Payables Non Current,,,,,0.0
Non Current Deferred Liabilities,13458000000.0,10884000000.0,10216000000.0,9966000000.0,
Non Current Deferred Taxes Liabilities,13458000000.0,10884000000.0,10216000000.0,9966000000.0,
Long Term Debt And Capital Lease Obligation,104652000000.0,101955000000.0,98649000000.0,97737000000.0,
Long Term Capital Lease Obligation,33253000000.0,35159000000.0,30079000000.0,31191000000.0,
Long Term Debt,71399000000.0,66796000000.0,68570000000.0,66546000000.0,
Current Liabilities,20928000000.0,24742000000.0,23499000000.0,21703000000.0,
Other Current Liabilities,1296000000.0,1850000000.0,1070000000.0,810000000.0,
Current Deferred Liabilities,825000000.0,780000000.0,856000000.0,1030000000.0,
Current Deferred Revenue,825000000.0,780000000.0,856000000.0,1030000000.0,
Current Debt And Capital Lease Obligation,8434000000.0,9837000000.0,10168000000.0,9510000000.0,
Current Capital Lease Obligation,4815000000.0,4673000000.0,4545000000.0,4931000000.0,
Current Debt,3619000000.0,5164000000.0,5623000000.0,4579000000.0,
Other Current Borrowings,3619000000.0,5164000000.0,5623000000.0,4579000000.0,
Pensionand Other Post Retirement Benefit Plans Current,,,,1163000000.0,802000000.0
Payables And Accrued Expenses,10373000000.0,12275000000.0,11405000000.0,10353000000.0,
Current Accrued Expenses,3096000000.0,3405000000.0,2649000000.0,2685000000.0,
Interest Payable,818000000.0,731000000.0,710000000.0,771000000.0,
Payables,7277000000.0,8870000000.0,8756000000.0,7668000000.0,
Other Payable,,688000000.0,427000000.0,407000000.0,179000000.0
Dueto Related Parties Current,,,103000000.0,157000000.0,187000000.0
Total Tax Payable,1704000000.0,1657000000.0,1830000000.0,1540000000.0,
