,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,2000000.0,2000000.0,2000000.0,2000000.0,
Ordinary Shares Number,999000000.0,994000000.0,979000000.0,976000000.0,
Share Issued,1001000000.0,996000000.0,981000000.0,978000000.0,
Net Debt,43563000000.0,39643000000.0,33868000000.0,38670000000.0,
Total Debt,44008000000.0,40050000000.0,34540000000.0,39333000000.0,
Tangible Book Value,19125000000.0,18114000000.0,27763000000.0,25908000000.0,
Invested Capital,69763000000.0,64794000000.0,68933000000.0,71918000000.0,
Working Capital,-1814000000.0,-3275000000.0,-2154000000.0,-209000000.0,
Net Tangible Assets,19125000000.0,18114000000.0,27763000000.0,25908000000.0,
Common Stock Equity,25755000000.0,24744000000.0,34393000000.0,32585000000.0,
Total Capitalization,65837000000.0,60406000000.0,65532000000.0,68068000000.0,
Total Equity Gross Minority Interest,25755000000.0,24744000000.0,34795000000.0,34868000000.0,
Minority Interest,,0.0,402000000.0,2283000000.0,2349000000.0
Stockholders Equity,25755000000.0,24744000000.0,34393000000.0,32585000000.0,
Gains Losses Not Affecting Retained Earnings,-726000000.0,-638000000.0,-2750000000.0,-3400000000.0,
Other Equity Adjustments,-726000000.0,-638000000.0,-2750000000.0,-3400000000.0,
Treasury Stock,123000000.0,123000000.0,123000000.0,123000000.0,
Retained Earnings,5490000000.0,4597000000.0,16942000000.0,16735000000.0,
Capital Stock,21114000000.0,20908000000.0,20324000000.0,19373000000.0,
Common Stock,21114000000.0,20908000000.0,20324000000.0,19373000000.0,
Total Liabilities Net Minority Interest,75791000000.0,70605000000.0,98218000000.0,94449000000.0,
Total Non Current Liabilities Net Minority Interest,66200000000.0,59994000000.0,82107000000.0,81678000000.0,
Other Non Current Liabilities,2088000000.0,1967000000.0,1573000000.0,4150000000.0,
Liabilities Heldfor Sale Non Current,,0.0,25676000000.0,,
Derivative Product Liabilities,106000000.0,83000000.0,201000000.0,473000000.0,
Employee Benefits,2098000000.0,1616000000.0,2862000000.0,6514000000.0,
Non Current Pension And Other Postretirement Benefit Plans,2098000000.0,1616000000.0,2862000000.0,6514000000.0,
Non Current Deferred Liabilities,11983000000.0,11285000000.0,10757000000.0,13273000000.0,
Non Current Deferred Revenue,27000000.0,35000000.0,146000000.0,238000000.0,
Non Current Deferred Taxes Liabilities,11956000000.0,11250000000.0,10611000000.0,13035000000.0,
Long Term Debt And Capital Lease Obligation,40082000000.0,35662000000.0,31139000000.0,35483000000.0,
Long Term Debt,40082000000.0,35662000000.0,31139000000.0,35483000000.0,
Long Term Provisions,267000000.0,269000000.0,271000000.0,12300000000.0,
Current Liabilities,9591000000.0,10611000000.0,16111000000.0,12771000000.0,
Other Current Liabilities,1431000000.0,1600000000.0,7954000000.0,3176000000.0,
Current Deferred Liabilities,8000000.0,10000000.0,89000000.0,100000000.0,
Current Deferred Revenue,8000000.0,10000000.0,89000000.0,100000000.0,
Current Debt And Capital Lease Obligation,3926000000.0,4388000000.0,3401000000.0,3850000000.0,
Current Debt,3926000000.0,4388000000.0,3401000000.0,3850000000.0,
Other Current Borrowings,3926000000.0,4388000000.0,3401000000.0,3850000000.0,
