,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,2052000000.0,1987000000.0,1963000000.0,1960000000.0,
Share Issued,2052000000.0,1987000000.0,1963000000.0,1960000000.0,
Net Debt,70521000000.0,63365000000.0,54188000000.0,46986000000.0,
Total Debt,73211000000.0,64966000000.0,54827000000.0,48091000000.0,
Tangible Book Value,40685000000.0,33616000000.0,31616000000.0,31566000000.0,
Invested Capital,120679000000.0,104195000000.0,92029000000.0,84604000000.0,
Working Capital,-12602000000.0,-13205000000.0,-8149000000.0,-8176000000.0,
Net Tangible Assets,40685000000.0,33616000000.0,31616000000.0,31566000000.0,
Common Stock Equity,47468000000.0,39229000000.0,37202000000.0,36513000000.0,
Total Capitalization,108873000000.0,94485000000.0,88162000000.0,78457000000.0,
Total Equity Gross Minority Interest,57768000000.0,48326000000.0,45424000000.0,44929000000.0,
Minority Interest,10300000000.0,9097000000.0,8222000000.0,8416000000.0,
Stockholders Equity,47468000000.0,39229000000.0,37202000000.0,36513000000.0,
Gains Losses Not Affecting Retained Earnings,-153000000.0,-218000000.0,0.0,-92000000.0,
Other Equity Adjustments,-153000000.0,-218000000.0,,-92000000.0,-169000000.0
Retained Earnings,30235000000.0,26707000000.0,25911000000.0,25363000000.0,
Additional Paid In Capital,17365000000.0,12720000000.0,11271000000.0,11222000000.0,
Capital Stock,21000000.0,20000000.0,20000000.0,20000000.0,
Common Stock,21000000.0,20000000.0,20000000.0,20000000.0,
Total Liabilities Net Minority Interest,119721000000.0,110609000000.0,95488000000.0,82755000000.0,
Total Non Current Liabilities Net Minority Interest,91758000000.0,83914000000.0,78051000000.0,67197000000.0,
Other Non Current Liabilities,2762000000.0,2696000000.0,2468000000.0,2242000000.0,
Preferred Securities Outside Stock Equity,1256000000.0,1110000000.0,245000000.0,0.0,
Derivative Product Liabilities,2741000000.0,2909000000.0,1713000000.0,1199000000.0,
Non Current Deferred Liabilities,10142000000.0,9072000000.0,8310000000.0,8020000000.0,
Non Current Deferred Taxes Liabilities,10142000000.0,9072000000.0,8310000000.0,8020000000.0,
Long Term Debt And Capital Lease Obligation,61405000000.0,55256000000.0,50960000000.0,41944000000.0,
Long Term Debt,61405000000.0,55256000000.0,50960000000.0,41944000000.0,
Long Term Provisions,3403000000.0,3245000000.0,3082000000.0,3057000000.0,
Current Liabilities,27963000000.0,26695000000.0,17437000000.0,15558000000.0,
Other Current Liabilities,4184000000.0,5634000000.0,4247000000.0,2812000000.0,
Current Deferred Liabilities,638000000.0,560000000.0,485000000.0,474000000.0,
Current Deferred Revenue,638000000.0,560000000.0,485000000.0,474000000.0,
Current Debt And Capital Lease Obligation,11806000000.0,9710000000.0,3867000000.0,6147000000.0,
Current Debt,11806000000.0,9710000000.0,3867000000.0,6147000000.0,
Other Current Borrowings,7156000000.0,8001000000.0,2485000000.0,4596000000.0,
Commercial Paper,4650000000.0,1709000000.0,1382000000.0,1551000000.0,
Payables And Accrued Expenses,11335000000.0,10791000000.0,8838000000.0,6125000000.0,
Current Accrued Expenses,2831000000.0,2479000000.0,1903000000.0,1510000000.0,
Interest Payable,970000000.0,719000000.0,525000000.0,519000000.0,
Payables,8504000000.0,8312000000.0,6935000000.0,4615000000.0,
Accounts Payable,8504000000.0,8312000000.0,6935000000.0,4615000000.0,
Total Assets,177489000000.0,158935000000.0,140912000000.0,127684000000.0,
Total Non Current Assets,162128000000.0,145445000000.0,131624000000.0,120302000000.0,
Other Non Current Assets,6012000000.0,4936000000.0,3653000000.0,2979000000.0,
Non Current Prepaid Assets,2112000000.0,1832000000.0,2243000000.0,1707000000.0,
Financial Assets,1790000000.0,1935000000.0,1135000000.0,1647000000.0,
Investments And Advances,14854000000.0,14078000000.0,15081000000.0,13507000000.0,
Other Investments,8698000000.0,7496000000.0,8922000000.0,7779000000.0,
Investmentin Financial Assets,,7496000000.0,8922000000.0,7779000000.0,6954000000.0
Long Term Equity Investment,6156000000.0,6582000000.0,6159000000.0,5728000000.0,
Goodwill And Other Intangible Assets,6783000000.0,5613000000.0,5586000000.0,4947000000.0,
Other Intangible Assets,1692000000.0,759000000.0,742000000.0,693000000.0,
Goodwill,5091000000.0,4854000000.0,4844000000.0,4254000000.0,
Net PPE,125776000000.0,111059000000.0,99348000000.0,91803000000.0,
Accumulated Depreciation,-33489000000.0,-31263000000.0,-28899000000.0,-26300000000.0,
Gross PPE,159265000000.0,142322000000.0,128247000000.0,118103000000.0,
Construction In Progress,18652000000.0,15675000000.0,14141000000.0,10639000000.0,
Current Assets,15361000000.0,13490000000.0,9288000000.0,7382000000.0,
Other Current Assets,2795000000.0,2954000000.0,2291000000.0,1181000000.0,
Hedging Assets Current,1730000000.0,1590000000.0,689000000.0,570000000.0,
Inventory,2106000000.0,1934000000.0,1561000000.0,1552000000.0,
Receivables,6040000000.0,5411000000.0,4108000000.0,2974000000.0,
Other Receivables,944000000.0,744000000.0,730000000.0,711000000.0,
Accounts Receivable,3609000000.0,4349000000.0,3378000000.0,2263000000.0,
Allowance For Doubtful Accounts Receivable,-52000000.0,-54000000.0,-35000000.0,-67000000.0,
Gross Accounts Receivable,3661000000.0,4403000000.0,3413000000.0,2330000000.0,
Cash Cash Equivalents And Short Term Investments,2690000000.0,1601000000.0,639000000.0,1105000000.0,
Cash And Cash Equivalents,2690000000.0,1601000000.0,639000000.0,1105000000.0,
