,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,150109271.0,153157924.0,156284423.0,166717179.0,
Share Issued,150109271.0,153157924.0,156284423.0,166717179.0,
Net Debt,10677000000.0,9228000000.0,9253000000.0,10096000000.0,
Total Debt,15678000000.0,13629000000.0,14373000000.0,16346000000.0,
Tangible Book Value,-3027000000.0,-2588000000.0,-5167000000.0,-7722000000.0,
Invested Capital,28581000000.0,27117000000.0,25709000000.0,25582000000.0,
Working Capital,1764000000.0,901000000.0,2896000000.0,5764000000.0,
Net Tangible Assets,-3027000000.0,-2588000000.0,-5167000000.0,-7722000000.0,
Capital Lease Obligations,1892000000.0,1824000000.0,1590000000.0,1343000000.0,
Common Stock Equity,14795000000.0,15312000000.0,12926000000.0,10579000000.0,
Total Capitalization,28581000000.0,27117000000.0,25703000000.0,24840000000.0,
Total Equity Gross Minority Interest,14795000000.0,15312000000.0,12926000000.0,10579000000.0,
Stockholders Equity,14795000000.0,15312000000.0,12926000000.0,10579000000.0,
Gains Losses Not Affecting Retained Earnings,-128000000.0,-153000000.0,-143000000.0,-128000000.0,
Other Equity Adjustments,10000000.0,8000000.0,2000000.0,,
Foreign Currency Translation Adjustments,-138000000.0,-161000000.0,-145000000.0,,
Retained Earnings,14773000000.0,15312000000.0,12913000000.0,10482000000.0,
Additional Paid In Capital,0.0,0.0,0.0,58000000.0,
Capital Stock,150000000.0,153000000.0,156000000.0,167000000.0,
Common Stock,150000000.0,153000000.0,156000000.0,167000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,31749000000.0,28443000000.0,29653000000.0,33890000000.0,
Total Non Current Liabilities Net Minority Interest,19807000000.0,16856000000.0,20123000000.0,24310000000.0,
Other Non Current Liabilities,2839000000.0,2039000000.0,1997000000.0,2208000000.0,
Employee Benefits,1290000000.0,1188000000.0,3269000000.0,6498000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1290000000.0,1188000000.0,3269000000.0,6498000000.0,
Non Current Deferred Liabilities,,132000000.0,490000000.0,0.0,0.0
Non Current Deferred Taxes Liabilities,,132000000.0,490000000.0,0.0,0.0
Long Term Debt And Capital Lease Obligation,15678000000.0,13629000000.0,14367000000.0,15604000000.0,
Long Term Capital Lease Obligation,1892000000.0,1824000000.0,1590000000.0,1343000000.0,
Long Term Debt,13786000000.0,11805000000.0,12777000000.0,14261000000.0,
Current Liabilities,11942000000.0,11587000000.0,9530000000.0,9580000000.0,
Other Current Liabilities,3388000000.0,3334000000.0,2308000000.0,2518000000.0,
Current Deferred Liabilities,4193000000.0,3609000000.0,3026000000.0,2517000000.0,
Current Deferred Revenue,4193000000.0,3609000000.0,3026000000.0,2517000000.0,
Current Debt And Capital Lease Obligation,,1072000000.0,6000000.0,742000000.0,1109000000.0
Current Debt,,1072000000.0,6000000.0,742000000.0,1109000000.0
Pensionand Other Post Retirement Benefit Plans Current,2251000000.0,2057000000.0,1993000000.0,1997000000.0,
Payables And Accrued Expenses,2110000000.0,2587000000.0,2197000000.0,1806000000.0,
Payables,2110000000.0,2587000000.0,2197000000.0,1806000000.0,
Accounts Payable,2110000000.0,2587000000.0,2197000000.0,1806000000.0,
Total Assets,46544000000.0,43755000000.0,42579000000.0,44469000000.0,
Total Non Current Assets,32838000000.0,31267000000.0,30153000000.0,29125000000.0,
Other Non Current Assets,2525000000.0,2594000000.0,2311000000.0,1909000000.0,
Non Current Deferred Assets,1020000000.0,162000000.0,200000000.0,311000000.0,
Non Current Deferred Taxes Assets,1020000000.0,162000000.0,200000000.0,311000000.0,
Goodwill And Other Intangible Assets,17822000000.0,17900000000.0,18093000000.0,18301000000.0,
Other Intangible Assets,305000000.0,384000000.0,578000000.0,783000000.0,
Goodwill,17517000000.0,17516000000.0,17515000000.0,17518000000.0,
Net PPE,11471000000.0,10611000000.0,9549000000.0,8604000000.0,
Accumulated Depreciation,-7964000000.0,-7258000000.0,-6819000000.0,-6335000000.0,
Gross PPE,19435000000.0,17869000000.0,16368000000.0,14939000000.0,
Leases,3076000000.0,2747000000.0,2513000000.0,2208000000.0,
Other Properties,1818000000.0,1811000000.0,1655000000.0,1533000000.0,
Machinery Furniture Equipment,10194000000.0,9298000000.0,8545000000.0,7808000000.0,
Buildings And Improvements,3605000000.0,3272000000.0,3019000000.0,2762000000.0,
Land And Improvements,742000000.0,741000000.0,636000000.0,628000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,13706000000.0,12488000000.0,12426000000.0,15344000000.0,
Other Current Assets,2341000000.0,1439000000.0,1126000000.0,,
Assets Held For Sale Current,,,0.0,1635000000.0,0.0
Prepaid Assets,,,1126000000.0,1402000000.0,997000000.0
Inventory,1109000000.0,978000000.0,811000000.0,759000000.0,
Inventories Adjustments Allowances,,,,-62000000.0,-41000000.0
Finished Goods,52000000.0,48000000.0,,,
Work In Process,719000000.0,605000000.0,478000000.0,430000000.0,
Raw Materials,338000000.0,325000000.0,333000000.0,329000000.0,
Receivables,7147000000.0,7494000000.0,6959000000.0,6641000000.0,
Other Receivables,5693000000.0,5983000000.0,5492000000.0,5140000000.0,
Accounts Receivable,1454000000.0,1511000000.0,1467000000.0,1501000000.0,
Allowance For Doubtful Accounts Receivable,-6000000.0,-8000000.0,-34000000.0,-33000000.0,
Gross Accounts Receivable,1460000000.0,1519000000.0,1501000000.0,1534000000.0,
Cash Cash Equivalents And Short Term Investments,3109000000.0,2577000000.0,3530000000.0,4907000000.0,
Cash And Cash Equivalents,3109000000.0,2577000000.0,3530000000.0,4907000000.0,
